solution_id,source_id,teff,azero,logg,mh,ag,mg,distancepc,abp,arp,ebpminrp,log_pos,log_lik,radius
8013174454444875809,4421573379883544704,4201.3745,1.0809463,1.0836333,-0.29998857,0.780452,-3.697513,7412.588,1.0353271,0.62596333,0.40936375,-1343.4893,-1029.4878,106.413704
8013174454444875809,4421573379883544704,4189.023,1.0649294,1.0708698,-0.29319367,0.7682036,-3.708968,7498.0117,1.0193653,0.6165556,0.40280974,-1339.2709,-1025.1401,107.97798
8013174454444875809,4421573379883544704,4178.1504,1.047125,1.0609514,-0.284974,0.7548433,-3.7159853,7570.173,1.0018176,0.60615855,0.39565903,-1337.9304,-1024.4778,109.21838
8013174454444875809,4421573379883544704,4194.2856,1.0710443,1.0820228,-0.28567785,0.77289885,-3.6899443,7415.905,1.0253949,0.62017256,0.40522236,-1344.4127,-1031.5726,106.621
8013174454444875809,4421573379883544704,4164.6187,1.0163186,1.044816,-0.28079727,0.732219,-3.734226,7709.8276,0.9719052,0.5882678,0.38363737,-1335.8868,-1023.51263,111.262375
8013174454444875809,4421573379883544704,4200.5625,1.0849367,1.0902717,-0.28619352,0.7831552,-3.6794524,7346.057,1.0389177,0.62825596,0.4106617,-1347.0564,-1034.1412,105.61724
8013174454444875809,4421573379883544704,4192.741,1.0707719,1.0737891,-0.2969374,0.77260834,-3.707543,7477.2617,1.0251483,0.61996996,0.4051783,-1339.5862,-1025.1893,107.60908
8013174454444875809,4421573379883544704,4203.467,1.0884464,1.0761297,-0.31955478,0.7859285,-3.7187958,7469.077,1.0427389,0.6302714,0.41246754,-1338.9614,-1022.5037,107.32583
8013174454444875809,4421573379883544704,4198.285,1.0803059,1.0717993,-0.314241,0.7797853,-3.7212791,7498.9214,1.0346655,0.62551606,0.4091494,-1337.4849,-1021.2703,107.856476
8013174454444875809,4421573379883544704,4187.0874,1.0577564,1.0698588,-0.2897708,0.7630125,-3.7088404,7513.7607,1.012438,0.61241347,0.4000246,-1340.5817,-1027.077,108.11767
8013174454444875809,4421573379883544704,4196.421,1.0743032,1.0704002,-0.31114745,0.7754134,-3.7214816,7513.678,1.0288422,0.62204427,0.40679795,-1337.3573,-1021.5999,108.008514
8013174454444875809,4421573379883544704,4194.924,1.0735654,1.0826099,-0.28903845,0.774733,-3.688683,7407.0024,1.0278594,0.621625,0.40623444,-1342.648,-1029.6552,106.529495
