g_id,designation,source_id,dist50,av50,ag50,teff50,logg50,met50,mass50,fidelity
4421572903142733440,Gaia DR3 4421572903142733440,4421572903142733440,7.5800085,0.36572057,0.31181416,5598.7964,2.5114963,-1.2002722,0.79859453,0.18615723
4421572903142733696,Gaia DR3 4421572903142733696,4421572903142733696,7.57492,-0.11880552,-0.102258936,5385.233,3.2883313,-0.9762131,1.0567374,0.051208496
4421572903142745088,Gaia DR3 4421572903142745088,4421572903142745088,7.553106,0.24951395,0.20794019,4640.3906,1.2047147,-1.7505817,0.8523208,0.91015625
4421572903142750336,Gaia DR3 4421572903142750336,4421572903142750336,7.563711,0.25674573,0.21714097,5174.4214,2.8558915,-1.1083513,0.8392832,0.36401367
4421572903142757632,Gaia DR3 4421572903142757632,4421572903142757632,0.91718274,0.18951018,0.16061908,5175.7603,4.6020455,-0.45013535,0.7383852,0.07757568
4421572903142772224,Gaia DR3 4421572903142772224,4421572903142772224,7.5640717,-0.057816736,-0.04880183,4754.6763,2.8198092,-0.20509364,0.92010033,0.22497559
4421572903142780288,Gaia DR3 4421572903142780288,4421572903142780288,2.2376251,-0.008563875,-0.0074738036,6033.283,4.172646,-0.5763784,0.87548625,0.6196289
4421572903142787328,Gaia DR3 4421572903142787328,4421572903142787328,7.5533433,0.26023558,0.21799213,4833.454,1.4306314,-1.8643512,0.853971,0.9995117
4421572903142792960,Gaia DR3 4421572903142792960,4421572903142792960,7.603415,0.25241983,0.23435122,9019.911,3.9311805,-1.7823403,1.3711516,0.875
4421572903142817024,Gaia DR3 4421572903142817024,4421572903142817024,7.5612955,0.09520233,0.08007297,4796.5566,1.55892,-1.6792779,0.80625975,0.99609375
4421572933206851584,Gaia DR3 4421572933206851584,4421572933206851584,7.55774,0.36386108,0.3023545,4661.575,1.2810717,-1.6490244,1.0260894,0.9970703
4421572933206866176,Gaia DR3 4421572933206866176,4421572933206866176,7.5620575,0.2108901,0.1738421,4221.852,0.81988597,-1.003058,0.9893028,0.4873047
4421572933206872576,Gaia DR3 4421572933206872576,4421572933206872576,7.584885,-0.14688626,-0.12542385,5065.067,2.0064383,-2.1449003,0.8806593,0.99658203
4421572937498292480,Gaia DR3 4421572937498292480,4421572937498292480,7.573512,0.33258277,0.2866613,5972.362,2.624797,-1.5635009,0.7900782,0.10827637
4421572937498296064,Gaia DR3 4421572937498296064,4421572937498296064,1.4866836,0.14077953,0.12083655,5585.0195,4.4752445,-0.4735872,0.82104313,0.5410156
4421572937498302592,Gaia DR3 4421572937498302592,4421572937498302592,7.586749,0.29764828,0.24818249,4710.6274,1.5732093,-1.3447695,0.9777252,0.98876953
4421572937498346112,Gaia DR3 4421572937498346112,4421572937498346112,7.557702,0.39917225,0.3360059,5163.5537,2.9806175,-0.7793755,1.0138565,0.30126953
4421572937498397696,Gaia DR3 4421572937498397696,4421572937498397696,0.6713385,0.15937954,0.12974492,3749.9482,4.7635474,-0.30946764,0.49112928,0.0018844604
4421572937498439680,Gaia DR3 4421572937498439680,4421572937498439680,7.5935483,0.34340867,0.2901021,5230.934,2.896563,-1.3230759,0.9195803,0.25048828
4421572937498451968,Gaia DR3 4421572937498451968,4421572937498451968,7.33767,0.5639851,0.51119167,8388.01,4.0768437,-1.701672,1.1556567,0.20043945
4421572937498538880,Gaia DR3 4421572937498538880,4421572937498538880,7.5818505,0.288346,0.24266571,5031.173,1.8996217,-1.6895427,0.85565937,0.9790039
4421572937498578432,Gaia DR3 4421572937498578432,4421572937498578432,7.363442,0.30882147,0.26139864,5263.6978,3.2263846,-0.99574643,0.8176969,0.32836914
4421572937498604800,Gaia DR3 4421572937498604800,4421572937498604800,7.554639,0.14826664,0.12926534,6188.042,4.1631646,-0.30452007,1.0391499,0.52246094
4421572937498604928,Gaia DR3 4421572937498604928,4421572937498604928,7.5691586,0.22107515,0.18996853,5721.69,3.869688,-1.022301,0.8716717,0.20117188
4421572937498611840,Gaia DR3 4421572937498611840,4421572937498611840,7.5749974,-0.04008094,-0.03554283,6617.4893,4.010258,-1.8873814,0.8247076,0.09069824
4421572937499889152,Gaia DR3 4421572937499889152,4421572937499889152,7.5755744,0.049125854,0.04212924,5445.098,3.0715823,-2.0869832,0.8931395,0.9506836
4421572937500882304,Gaia DR3 4421572937500882304,4421572937500882304,0.11602654,0.10039019,0.08043351,3179.3647,5.1741314,-0.6762191,0.13731535,0.0064582825
4421572937500919296,Gaia DR3 4421572937500919296,4421572937500919296,7.564135,0.24688523,0.21562168,6379.8257,3.6468608,-1.8791337,0.78942573,0.35302734
4421572937501328896,Gaia DR3 4421572937501328896,4421572937501328896,2.9594574,0.27112734,0.22996227,5295.514,4.58035,-0.4663442,0.71960086,0.8125
4421572937501723264,Gaia DR3 4421572937501723264,4421572937501723264,7.594457,-0.038120948,-0.034032486,6889.598,4.244985,-1.920621,0.8489801,0.07330322
4421572937501723776,Gaia DR3 4421572937501723776,4421572937501723776,0.85745853,0.023565872,0.01938534,3959.6584,4.714699,-0.33498162,0.5494967,0.15686035
4421572937502465280,Gaia DR3 4421572937502465280,4421572937502465280,7.5617476,-0.004848748,-0.0041255634,5096.955,2.6265876,-1.0714638,0.8640645,0.7817383
4421572937502517120,Gaia DR3 4421572937502517120,4421572937502517120,14.980073,0.38459378,0.32452983,5236.76,2.535604,-1.5013366,0.79015636,0.028366089
4421572937502552320,Gaia DR3 4421572937502552320,4421572937502552320,7.5757165,0.29427132,0.24514255,4674.74,1.3401769,-1.6602154,0.8537064,0.9897461
4421572937502554496,Gaia DR3 4421572937502554496,4421572937502554496,7.5691185,-0.056189608,-0.047359344,4705.439,1.5684683,-0.8729719,0.8531757,0.49780273
4421572937502554752,Gaia DR3 4421572937502554752,4421572937502554752,7.5744553,0.15991686,0.13455562,4881.4194,1.9792976,-1.1910049,1.201756,0.7241211
4421572937502572672,Gaia DR3 4421572937502572672,4421572937502572672,7.5620937,0.42581975,0.35457844,4802.895,1.4672557,-1.6289905,0.9399001,0.9951172
4421572937503061376,Gaia DR3 4421572937503061376,4421572937503061376,7.555242,0.307108,0.25865087,5079.5107,1.9164517,-1.7483544,0.85688734,0.99902344
4421572967566547200,Gaia DR3 4421572967566547200,4421572967566547200,7.5588655,0.3242511,0.27283573,5065.1704,2.006978,-0.8311962,0.8619869,1
4421572967566548736,Gaia DR3 4421572967566548736,4421572967566548736,7.560316,0.20675069,0.17099336,4330.396,0.8145004,-0.87903833,0.61556786,0.9970703
4421572967566549120,Gaia DR3 4421572967566549120,4421572967566549120,7.5897565,-0.018078908,-0.015400038,5123.131,2.6900477,-0.99905205,0.985338,0.98583984
4421572967566553984,Gaia DR3 4421572967566553984,4421572967566553984,7.570407,0.25048772,0.20954597,4775.293,1.71794,-1.2026058,1.4263501,0.99902344
4421572967566561792,Gaia DR3 4421572967566561792,4421572967566561792,7.3965006,0.2138254,0.1815607,5270.383,2.5809793,-1.5710464,0.79258925,1
4421572967566565376,Gaia DR3 4421572967566565376,4421572967566565376,7.568469,0.2360468,0.19685476,4650.4385,1.2457615,-1.6962517,0.87309265,0.9946289
4421572967566570496,Gaia DR3 4421572967566570496,4421572967566570496,7.579145,0.24829255,0.21869104,6718.76,2.8313844,-2.1665707,0.78966564,0.99853516
4421572971858003712,Gaia DR3 4421572971858003712,4421572971858003712,6.164054,0.3676003,0.30621698,4752.9556,1.5965968,-1.4960921,0.78589344,0.9975586
4421572971858018560,Gaia DR3 4421572971858018560,4421572971858018560,25.305191,0.3676851,0.3013615,4188.8364,1.5205964,-0.3142033,0.82736385,0.01725769
4421572971858419328,Gaia DR3 4421572971858419328,4421572971858419328,7.972653,0.32747105,0.27483025,4975.0674,3.2141569,-0.30773047,0.95596945,0.18579102
4421572971858442240,Gaia DR3 4421572971858442240,4421572971858442240,1.2554548,0.2971619,0.2501849,5055.458,4.296668,0.21156707,0.9983615,0.76708984
4421572971858525184,Gaia DR3 4421572971858525184,4421572971858525184,1.5579414,0.3229756,0.26659548,4385.103,4.636889,-0.16686775,0.6444578,0.11004639
4421572971858528896,Gaia DR3 4421572971858528896,4421572971858528896,7.576443,0.017370995,0.014724339,4986.366,3.6565998,-0.020052811,1.0261271,0.0017757416
4421572971858581632,Gaia DR3 4421572971858581632,4421572971858581632,7.5733643,0.22047472,0.18930046,5690.7188,3.8557498,-0.9917914,0.8739379,0.058502197
4421572971858629120,Gaia DR3 4421572971858629120,4421572971858629120,7.5740237,-0.12751459,-0.1131834,6542.6187,4.164197,-1.0178354,0.9076892,0.8701172
4421572971858632704,Gaia DR3 4421572971858632704,4421572971858632704,1.096404,0.0018307681,0.0015656664,5288.776,4.597975,-0.43118834,0.7481636,0.88916016
4421572971861090432,Gaia DR3 4421572971861090432,4421572971861090432,2.204104,0.1126743,0.095360234,5037.556,4.6161356,-0.40077126,0.68280166,0.0066986084
4421572971862330240,Gaia DR3 4421572971862330240,4421572971862330240,7.568685,-0.08366486,-0.07058781,4710.804,2.0101838,-0.7974746,0.9462054,0.9848633
4421572971862334080,Gaia DR3 4421572971862334080,4421572971862334080,7.5446353,0.08121054,0.06898465,5134.6724,1.9472532,-1.6606885,0.73122215,0.9975586
4421572971862335488,Gaia DR3 4421572971862335488,4421572971862335488,6.0217175,0.18017659,0.15228568,5064.9604,2.3658125,-0.9770393,0.84888005,0.41015625
4421572971862344320,Gaia DR3 4421572971862344320,4421572971862344320,7.5867867,0.0056456416,0.0048446422,5417.9976,2.269032,-1.5672535,0.7364483,0.99609375
4421572971862346624,Gaia DR3 4421572971862346624,4421572971862346624,7.554272,0.3865156,0.3283534,5487.7393,2.467853,-1.2738763,0.85882634,0.99853516
4421572971863618816,Gaia DR3 4421572971863618816,4421572971863618816,7.512533,-0.28242078,-0.24790965,5921.1616,3.8195684,-0.63522,1.0171528,0.0003991127
4421573001926304896,Gaia DR3 4421573001926304896,4421573001926304896,7.5877323,0.20062798,0.1691244,4992.9346,2.0568523,-1.5104399,0.8410146,0.99902344
4421573001926306048,Gaia DR3 4421573001926306048,4421573001926306048,7.4490805,0.17825425,0.16393815,8468.309,3.2891614,-2.1480615,0.7599727,1
4421573001926318976,Gaia DR3 4421573001926318976,4421573001926318976,7.583146,0.27116725,0.22958386,5229.8774,2.4297252,-0.7013965,0.8323733,0.99609375
4421573001926325248,Gaia DR3 4421573001926325248,4421573001926325248,7.5832524,0.27271453,0.24005055,6725.164,2.8321276,-2.161303,0.78879243,0.9951172
4421573001926417280,Gaia DR3 4421573001926417280,4421573001926417280,7.5588,0.31165966,0.26323873,5188.92,2.444,-0.8208685,0.9339912,0.9995117
4421573001926420224,Gaia DR3 4421573001926420224,4421573001926420224,4.4175043,0.4828929,0.41365585,5917.512,3.655,0.46922788,1.7357911,0.9980469
4421573006218154112,Gaia DR3 4421573006218154112,4421573006218154112,7.5677333,-0.007639637,-0.0068916264,7359.123,3.9408336,-1.7989043,1.0121624,0.0022068024
4421573006218167040,Gaia DR3 4421573006218167040,4421573006218167040,7.409887,0.00258275,0.0022703167,6325.957,4.0691814,-1.4616727,0.7881039,0.49414062
4421573006218218624,Gaia DR3 4421573006218218624,4421573006218218624,7.584188,0.32904956,0.27839124,5269.792,2.428584,-0.775182,0.7698294,1
4421573006218223744,Gaia DR3 4421573006218223744,4421573006218223744,7.5453453,-0.16834156,-0.14978798,6587.0513,4.1380873,-1.1999949,0.884624,0.5678711
4421573006218236160,Gaia DR3 4421573006218236160,4421573006218236160,7.5712714,0.025520638,0.022335716,6184.8755,3.7050679,-1.7043914,0.89373046,0.100097656
4421573006218236672,Gaia DR3 4421573006218236672,4421573006218236672,7.560096,0.046794422,0.03990288,5234.936,3.1491182,-0.34754872,0.9156644,0.5703125
4421573006218304256,Gaia DR3 4421573006218304256,4421573006218304256,7.42759,0.05450981,0.04958444,7800.702,3.126876,-1.957438,0.74811614,0.96875
4421573006218335360,Gaia DR3 4421573006218335360,4421573006218335360,0.4530257,-0.022137377,-0.018003164,3539.3047,4.8802476,-0.38065165,0.3903772,0.0007300377
4421573006218381056,Gaia DR3 4421573006218381056,4421573006218381056,7.547588,0.14815034,0.12563826,5150.2334,2.4304461,-0.62628156,0.8367587,0.99609375
4421573006220809856,Gaia DR3 4421573006220809856,4421573006220809856,7.4642963,-0.020390244,-0.018018037,6503.1567,4.315724,-1.3466241,0.799,0.4645996
4421573006222076288,Gaia DR3 4421573006222076288,4421573006222076288,7.5698647,0.24666272,0.20977445,5366.097,2.448709,-0.9115649,0.7634248,0.10656738
4421573006222077568,Gaia DR3 4421573006222077568,4421573006222077568,6.0700207,-0.06742429,-0.060432483,7012.223,4.084217,-1.4781874,0.9412228,0.022064209
4421573006222093568,Gaia DR3 4421573006222093568,4421573006222093568,6.816603,0.25154936,0.21357433,5310.4736,2.739402,-1.6645925,0.7851797,1
4421573036286001280,Gaia DR3 4421573036286001280,4421573036286001280,4.915208,0.20987393,0.17952088,5537.186,4.052281,-0.2451916,0.9388647,0.95458984
4421573036286002432,Gaia DR3 4421573036286002432,4421573036286002432,5.3616824,-0.008759148,-0.00741529,4912.748,2.798111,-0.49588928,0.92696524,1
4421573036286003840,Gaia DR3 4421573036286003840,4421573036286003840,7.5532784,0.038580127,0.032995805,5333.345,3.0658953,-1.4169391,0.7949968,0.9995117
4421573040578048256,Gaia DR3 4421573040578048256,4421573040578048256,4.491177,0.17190549,0.14865083,5901.5225,4.273526,-0.70093,0.85130394,0.98339844
4421573040578049152,Gaia DR3 4421573040578049152,4421573040578049152,4.9577603,-0.12106867,-0.10600043,6019.3516,4.5055537,-1.1179255,0.7469347,0.99853516
4421573040578076928,Gaia DR3 4421573040578076928,4421573040578076928,7.4449635,0.13424438,0.11794833,6473.463,4.213248,-1.463925,0.784631,0.99853516
4421573040578087296,Gaia DR3 4421573040578087296,4421573040578087296,7.5686083,0.1497238,0.13208097,6654.1304,4.2429852,-2.1967156,0.7989848,1
4421573040578107648,Gaia DR3 4421573040578107648,4421573040578107648,0.72353727,0.24448168,0.20690419,5184.3477,4.373,-0.19776055,0.9415969,1
4421573040578146432,Gaia DR3 4421573040578146432,4421573040578146432,5.485995,-0.004382225,-0.003832317,6117.554,4.4117293,-1.3336488,0.7495914,0.9760742
4421573040578155776,Gaia DR3 4421573040578155776,4421573040578155776,5.4722147,0.19337851,0.16840288,6199.5254,4.243717,-1.4570681,0.7834846,1
4421573040578178560,Gaia DR3 4421573040578178560,4421573040578178560,5.693599,0.21528697,0.18700504,6127.791,4.0976005,-1.1446369,0.81956595,1
4421573040578183296,Gaia DR3 4421573040578183296,4421573040578183296,4.285494,0.15618001,0.1356564,6053.2397,4.3601694,-0.8677896,0.76183987,0.9995117
4421573040578220160,Gaia DR3 4421573040578220160,4421573040578220160,6.398169,0.33025375,0.28398716,5879.6284,3.6613631,-1.1638142,0.83877796,0.9760742
4421573040578265216,Gaia DR3 4421573040578265216,4421573040578265216,6.549106,0.16374141,0.14102912,5740.9507,3.8702033,-0.88074714,0.84271866,0.95214844
4421573040578273280,Gaia DR3 4421573040578273280,4421573040578273280,7.5566545,0.48420453,0.42233667,6630.7114,4.237057,-0.7646826,0.99255073,0.31298828
4421573040578275712,Gaia DR3 4421573040578275712,4421573040578275712,5.216756,0.28634334,0.24596766,5786.4805,4.0007944,-0.8126046,0.8753444,1
4421573040578293376,Gaia DR3 4421573040578293376,4421573040578293376,7.587159,-0.03703505,-0.03265121,6391.5776,4.1820416,-1.664609,0.76609606,0.9995117
4421573040579130112,Gaia DR3 4421573040579130112,4421573040579130112,7.516417,0.27792248,0.24037032,6037.579,4.1376595,-0.5218618,0.9053046,0.93310547
4421573040579133568,Gaia DR3 4421573040579133568,4421573040579133568,7.5473742,0.2901686,0.25284442,6344.126,4.11346,-0.80216634,0.9198299,0.9897461
4421573040579148288,Gaia DR3 4421573040579148288,4421573040579148288,7.5443506,0.32253325,0.28267565,6615.294,4.16446,-1.6731393,0.8148773,0.9995117
4421573040581833088,Gaia DR3 4421573040581833088,4421573040581833088,4.729094,0.09401079,0.0803582,5376.6807,3.4943864,-0.65510726,0.8652705,0.9995117
4421573040581844608,Gaia DR3 4421573040581844608,4421573040581844608,3.3781154,0.4244129,0.36536777,6037.6426,4.2639594,-0.71561563,0.81937826,0.90283203
4421573040581846272,Gaia DR3 4421573040581846272,4421573040581846272,3.18516,0.1716762,0.14618416,5325.6196,3.7122276,-0.6115385,0.8858011,1
4421573040581854848,Gaia DR3 4421573040581854848,4421573040581854848,5.551403,0.20743929,0.17964685,6002.055,4.324249,-0.61697733,0.8546458,0.99609375
4421573040581854976,Gaia DR3 4421573040581854976,4421573040581854976,4.125291,0.08060531,0.06998868,5947.746,4.394797,-1.1968969,0.7952152,0.93310547
4421573040581861504,Gaia DR3 4421573040581861504,4421573040581861504,3.6384654,0.2262686,0.19567706,5970.8325,4.3830047,-0.88648504,0.8012517,0.8486328
4421573040581870848,Gaia DR3 4421573040581870848,4421573040581870848,8.092517,0.1778098,0.151461,5345.758,3.070936,-1.4186906,0.8371663,0.9589844
4421573040582304256,Gaia DR3 4421573040582304256,4421573040582304256,7.5808797,0.41409335,0.36093482,6512.9443,4.1379695,-0.77355564,0.97010565,0.7578125
4421573070645743744,Gaia DR3 4421573070645743744,4421573070645743744,3.2610397,0.3395212,0.29142934,5821.864,4.297265,-0.288551,0.90036803,0.9995117
4421573070645745024,Gaia DR3 4421573070645745024,4421573070645745024,3.2375705,0.35587236,0.3059147,5897.833,4.366292,-0.9428215,0.7811369,0.68896484
4421573070645746176,Gaia DR3 4421573070645746176,4421573070645746176,7.360529,0.17104086,0.14973986,6378.4814,4.0391726,-0.68625605,0.95004624,1
4421573070645746304,Gaia DR3 4421573070645746304,4421573070645746304,7.4802256,0.19773991,0.16877563,5442.6357,3.6003525,-0.9129548,0.870961,1
4421573070645747200,Gaia DR3 4421573070645747200,4421573070645747200,7.5597363,0.19149181,0.16291347,5315.993,2.745134,-1.6850122,1.0179896,1
4421573070645750400,Gaia DR3 4421573070645750400,4421573070645750400,7.5709133,0.5271668,0.43338212,4460.093,0.7645098,-1.8987112,0.6873592,0.9975586
4421573074937856384,Gaia DR3 4421573074937856384,4421573074937856384,33.72215,0.047129884,0.040998295,5977.821,2.6179442,-1.6602222,0.79,0.9926758
4421573074937923328,Gaia DR3 4421573074937923328,4421573074937923328,7.5661044,0.1562704,0.13601665,6133.382,4.200431,-1.2225157,0.833146,1
4421573074937996160,Gaia DR3 4421573074937996160,4421573074937996160,8.516986,0.14069025,0.12312903,6327.516,3.9954417,-2.111648,0.7763498,0.9873047
4421573074938029824,Gaia DR3 4421573074938029824,4421573074938029824,4.467032,0.12121153,0.105923146,6244.7007,4.3495846,-1.3771604,0.825,0.9995117
4421573074938067200,Gaia DR3 4421573074938067200,4421573074938067200,4.9656034,0.0067738174,0.005880415,5850.671,4.4078946,-0.39160645,0.8466696,1
4421573074938081280,Gaia DR3 4421573074938081280,4421573074938081280,7.3543787,0.4050034,0.34976593,6136.9487,3.8259304,-2.1345873,0.77585953,1
4421573074938083712,Gaia DR3 4421573074938083712,4421573074938083712,3.8567462,0.12056316,0.10422251,5828.201,4.385334,-0.6995325,0.8175414,1
4421573074938096128,Gaia DR3 4421573074938096128,4421573074938096128,4.183078,0.0914305,0.07961608,6070.827,4.47115,-1.0653613,0.76215214,0.32226562
4421573074940326144,Gaia DR3 4421573074940326144,4421573074940326144,7.579386,0.35108036,0.3098594,6937.236,4.2589874,-2.3948104,0.844979,0.99658203
4421573074941601792,Gaia DR3 4421573074941601792,4421573074941601792,7.573821,0.09699221,0.08515451,6396.722,4.1803923,-1.079234,0.8956308,0.123291016
4421573074941606272,Gaia DR3 4421573074941606272,4421573074941606272,7.5615473,0.3017192,0.25642386,5404.7256,3.2007046,-1.3053861,0.86245537,0.98779297
4421573074941607040,Gaia DR3 4421573074941607040,4421573074941607040,7.57311,0.27042922,0.23478313,6176.124,3.9607837,-1.5351048,0.7837974,0.8564453
4421573105001041792,Gaia DR3 4421573105001041792,4421573105001041792,7.3450418,0.39992598,0.35055825,6721.7314,4.1097703,-1.071838,0.94906723,1
4421573105005475072,Gaia DR3 4421573105005475072,4421573105005475072,1.8384935,0.27207565,0.22771606,4816.15,4.624,-0.23929755,0.7,1
4421573105005475200,Gaia DR3 4421573105005475200,4421573105005475200,7.558274,0.59060866,0.50916135,6299.0684,3.8796155,-0.35632858,1.1707176,1
4421573105005475456,Gaia DR3 4421573105005475456,4421573105005475456,3.1699746,0.55866396,0.4782469,5984.166,4.1554427,-0.4091449,0.90738255,0.9995117
4421573105005476608,Gaia DR3 4421573105005476608,4421573105005476608,5.95567,0.23046975,0.19888176,5893.607,4.0233626,-0.51276076,0.91098416,1
4421573105007029376,Gaia DR3 4421573105007029376,4421573105007029376,3.7451868,0.4135513,0.35254213,5649.646,3.749148,-0.87623197,0.8777752,0.9975586
4421573109297805184,Gaia DR3 4421573109297805184,4421573109297805184,7.3894114,0.060848456,0.05126503,4818.5835,2.2449431,-0.78661954,0.9331926,1
4421573109297811072,Gaia DR3 4421573109297811072,4421573109297811072,5.3534527,0.053961523,0.047202945,6200.228,4.4293747,-1.1466285,0.75192064,0.9482422
4421573109297849472,Gaia DR3 4421573109297849472,4421573109297849472,7.5349464,0.26353082,0.2302407,6414.8193,4.176579,-0.91214174,0.8996801,1
4421573109297873024,Gaia DR3 4421573109297873024,4421573109297873024,11.928594,0.06781537,0.05803987,5392.5996,3.12499,-1.5715212,0.7974559,0.9995117
4421573109297907072,Gaia DR3 4421573109297907072,4421573109297907072,4.4729037,-0.0052155466,-0.0045393896,5934.262,4.492408,-1.3111169,0.77771693,0.9970703
4421573109297921408,Gaia DR3 4421573109297921408,4421573109297921408,6.011361,0.08009835,0.069149286,5729.175,4.188032,0.029508851,0.9910443,0.9995117
4421573109297984000,Gaia DR3 4421573109297984000,4421573109297984000,4.5616226,0.16574524,0.14447962,6203.1973,4.3776813,-1.4464551,0.74415123,1
4421573109298015616,Gaia DR3 4421573109298015616,4421573109298015616,5.60545,0.21033321,0.18286942,6157.1807,4.3434668,-1.357233,0.7865547,0.99560547
4421573109298655744,Gaia DR3 4421573109298655744,4421573109298655744,6.398177,-0.008317503,-0.007273401,6110.7437,4.271129,-0.7119647,0.8632783,1
4421573109301356672,Gaia DR3 4421573109301356672,4421573109301356672,7.555169,0.052649792,0.044573117,4981.6553,2.3642204,-1.062853,0.8656044,1
4421573109301361536,Gaia DR3 4421573109301361536,4421573109301361536,7.407482,0.17037174,0.14840762,6181.4775,4.197,-0.8547337,0.8632514,0.76953125
4421573139365213952,Gaia DR3 4421573139365213952,4421573139365213952,5.3635516,0.27697447,0.24009128,6123.67,4.111405,-1.5689307,0.7870374,1
4421573139365214848,Gaia DR3 4421573139365214848,4421573139365214848,6.181642,0.2502205,0.2132877,5454.7773,3.6359231,-0.9214171,0.8525022,0.9995117
4421573139365216640,Gaia DR3 4421573139365216640,4421573139365216640,3.2760873,0.1643068,0.14174223,5801.944,4.463049,-0.47217032,0.802,1
4421573139365217024,Gaia DR3 4421573139365217024,4421573139365217024,7.572467,0.37504622,0.32164106,5831.2466,3.8325021,-0.4387512,1.0384744,0.9995117
4421573139365220224,Gaia DR3 4421573139365220224,4421573139365220224,7.578872,0.30310392,0.25547844,5103.359,2.42907,-0.6629482,0.989033,1
4421573139365220352,Gaia DR3 4421573139365220352,4421573139365220352,7.573039,0.16666096,0.15540007,9087.49,3.7768972,-0.69736713,2.003505,1
4421573143657578496,Gaia DR3 4421573143657578496,4421573143657578496,7.532724,-0.0055741025,-0.004853872,5952.726,4.0816507,-0.17454629,1.0273564,0.9819336
4421573143657594240,Gaia DR3 4421573143657594240,4421573143657594240,7.446116,0.2809589,0.24426161,6243.057,4.147687,-0.67969465,0.9236939,1
4421573143657594752,Gaia DR3 4421573143657594752,4421573143657594752,5.0922904,0.33278608,0.28949216,6331.3936,4.305165,-1.8763505,0.74503976,0.9916992
4421573143657649024,Gaia DR3 4421573143657649024,4421573143657649024,7.554915,0.12136857,0.106449515,6388.2603,4.1040783,-1.2357651,0.8370019,0.8286133
4421573143657653760,Gaia DR3 4421573143657653760,4421573143657653760,7.5710917,-0.006989959,-0.005955552,5143.7456,2.4054804,-0.7221617,1.052674,0.99902344
4421573143657680640,Gaia DR3 4421573143657680640,4421573143657680640,7.7392473,0.08742189,0.07650885,6260.37,4.0437074,-1.815266,0.7742288,0.99902344
4421573143657686528,Gaia DR3 4421573143657686528,4421573143657686528,6.9681287,-0.17147776,-0.1500864,5945.5615,4.3334556,-0.39800254,0.87632287,0.9980469
4421573143657696256,Gaia DR3 4421573143657696256,4421573143657696256,7.563431,0.5142147,0.44517103,6369.6904,4.0863786,-0.5927272,1.0050403,0.13891602
4421573143657701120,Gaia DR3 4421573143657701120,4421573143657701120,5.3651423,0.10994984,0.095725626,6086.832,4.2444515,-0.9961422,0.83031356,0.61279297
4421573143657734528,Gaia DR3 4421573143657734528,4421573143657734528,4.716142,0.21471338,0.18700671,6231.1587,4.375096,-1.5704957,0.74291325,0.95654297
4421573143657736320,Gaia DR3 4421573143657736320,4421573143657736320,5.8631816,0.09184077,0.08016357,6163.0273,4.281804,-1.1692114,0.78777826,1
4421573143661108480,Gaia DR3 4421573143661108480,4421573143661108480,7.427641,0.2396299,0.2089131,6300.7207,3.7995877,-1.1787806,0.9692385,0.08935547
4421573143661112832,Gaia DR3 4421573143661112832,4421573143661112832,7.5629025,0.31620622,0.26986822,5578.0864,3.5845597,-1.2077799,0.85178727,0.9995117
4421573143661117184,Gaia DR3 4421573143661117184,4421573143661117184,4.674037,0.21478721,0.18673338,6160.931,4.3760514,-1.3159505,0.74679595,0.78271484
4421573173724963456,Gaia DR3 4421573173724963456,4421573173724963456,7.5569882,0.31615353,0.26621935,5082.902,2.13238,-2.0663712,0.8920634,0.9995117
4421573173724964224,Gaia DR3 4421573173724964224,4421573173724964224,7.567767,0.21942696,0.19024986,6061.5566,2.648881,-1.375671,0.731,0.9995117
4421573173724965376,Gaia DR3 4421573173724965376,4421573173724965376,5.164866,0.4312275,0.36664903,5571.9185,3.6041925,-1.4101006,0.8763094,0.99609375
4421573173724966272,Gaia DR3 4421573173724966272,4421573173724966272,5.9768353,0.13787818,0.11734292,5267.64,3.0688767,-0.7936995,0.8637597,1
4421573173724968192,Gaia DR3 4421573173724968192,4421573173724968192,7.574666,0.36233866,0.3040837,5012.833,1.9462069,-1.9664721,0.7752592,0.99902344
4421573173724982272,Gaia DR3 4421573173724982272,4421573173724982272,7.569752,0.09413393,0.079699904,5030.8105,2.3314755,-1.0512285,0.88626564,0.9970703
4421573173725096832,Gaia DR3 4421573173725096832,4421573173725096832,6.522849,0.41875082,0.38338557,8627.967,3.309228,-2.1680067,0.72980666,1
4421573173725099264,Gaia DR3 4421573173725099264,4421573173725099264,7.6832056,0.11136504,0.09480032,5245.748,2.7103999,-1.3688767,0.9666685,0.99853516
4421573173725100032,Gaia DR3 4421573173725100032,4421573173725100032,7.5503144,0.3185009,0.27265686,5695.4307,3.4190447,-1.6744326,0.95854026,1
4421573173725100288,Gaia DR3 4421573173725100288,4421573173725100288,4.3666005,0.3677579,0.31453884,5719.77,3.7946353,-0.96836364,0.8659708,0.9995117
4421573178017063680,Gaia DR3 4421573178017063680,4421573178017063680,7.580951,0.13557756,0.11873984,6349.2837,4.0645523,-1.1594026,0.85035264,0.6347656
4421573178017080192,Gaia DR3 4421573178017080192,4421573178017080192,2.9211495,0.20775194,0.17745507,5482.242,4.5539284,-0.33129507,0.80207723,0.51660156
4421573178017148800,Gaia DR3 4421573178017148800,4421573178017148800,7.519155,0.29329374,0.2630606,7532.837,3.0619512,-2.1673036,0.7894314,1
4421573178017187584,Gaia DR3 4421573178017187584,4421573178017187584,24.227236,0.30672166,0.26260966,5686.7026,2.491127,-1.5549722,0.7384951,0.011444092
