source_id,designation,ra,dec,l,b,ref_epoch,parallax,parallax_error,pm,pmra,pmdec,phot_g_mean_mag,bp_rp,radial_velocity,ruwe,phot_variable_flag,non_single_star,teff_gspphot,logg_gspphot,distance_gspphot,mh_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,astrometric_params_solved,nu_eff_used_in_astrometry,pseudocolour,ecl_lat,alphafe_gspspec,mh_gspphot_1,fem_gspspec,distance,distance_error,true_distance_modulus,true_distance_modulus_error,ag_starhorse_mean,ag_starhorse_mean_error_std,ag_starhorse_mean_error_cl95,distance_modulus_starhorse,distance_modulus_starhorse_error_std,distance_modulus_starhorse_error_cl95,abs_phot_g_mean_mag,abs_phot_g_mean_mag_error,bcg_mag,bcg_mag_error,mbol_mag,mbol_mag_error,bcg_aprx_flag,Viaux13_Nr,Viaux13_I,fit_delta
4421572181588298112,Gaia DR3 4421572181588298112,229.6570943123408,2.0862806402432237,3.881809117211592,46.78513548292713,2016.0,0.10830356631472145,0.017363902,10.9711685,3.922515769704477,-10.24599426494577,12.449228,1.4530859,57.995655,1.3040502,NOT_AVAILABLE,0,5315.361,2.3129,3942.3428,-0.3363,1.2021,0.9402,0.5036,31,1.42816,nan,19.656396340669232,nan,-0.3363,nan,9.233306289232253,1.5193964710865209,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-2.1098993245551494,0.12507374832603005,0.006749945562000028,0.0029216207785203174,-2.1031493789931495,0.12510786701201723,False,0.0,nan,0.006549493035067539
4421573345523824640,Gaia DR3 4421573345523824640,229.6692606359076,2.1066858483878645,3.9161553747629,46.7884710321259,2016.0,0.14125502790622516,0.015765792,10.487326,3.9345778269675344,-9.72127008317216,12.608242,1.440383,61.767418,1.1601259,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,31,1.4292234,nan,19.67934832250319,nan,nan,nan,7.079394021031726,0.8001143819797243,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.9508853245551485,0.12507374832603005,-0.13523162484024676,0.29095477815417237,-2.0861169493953953,0.37522819884011915,True,0.0,nan,-0.0027596281966148243
4421526483133363072,Gaia DR3 4421526483133363072,229.53723175409908,2.1078999975661272,3.796440082570281,46.89192947078324,2016.0,0.11881891865030642,0.015610987,10.717477,4.17317847029104,-9.871620475159261,12.629714,1.4500074,58.197407,1.1911972,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,31,1.4266322,nan,19.644397491452896,0.12,nan,nan,8.416168160417955,1.1251784186346359,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.9294133245551492,0.12507374832603005,-0.13465284197051597,0.29095477815417237,-2.064066166525665,0.37522819884011915,True,0.0,nan,0.011055958102643091
4421621689671197568,Gaia DR3 4421621689671197568,229.5735833590677,2.177074006796738,3.9086169405994493,46.90708495924141,2016.0,0.10438305011298538,0.016538015,10.586031,4.152765652698642,-9.73748368474821,12.659301,1.4324341,55.796543,1.2648345,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,31,1.4292634,nan,19.720878482099035,0.53,nan,nan,9.580099440642794,1.5569124688809381,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.8998263245551499,0.12507374832603005,-0.13385531734464395,0.29095477815417237,-2.033681641899794,0.37522819884011915,True,0.0,nan,-0.0004227268283787357
4421622273786748928,Gaia DR3 4421622273786748928,229.6667362431266,2.1839555013760528,4.0018154575136275,46.83887196589541,2016.0,0.11220617758120265,0.017438,10.705824,4.05018031754643,-9.910131401793244,12.773813,1.406704,53.871517,1.1401883,NOT_AVAILABLE,0,4432.482,1.0394,8517.575,-1.4187,0.2535,0.1933,0.1031,31,1.434433,nan,19.752982388300726,nan,-1.4187,nan,8.912165279637199,1.4193226295687051,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.7853143245551486,0.12507374832603005,-0.20943937518007993,0.00023457268456988922,-1.9947536997352286,0.12507396829343606,False,0.0,nan,-0.018285677792447618
4421571700551730432,Gaia DR3 4421571700551730432,229.67170767125538,2.0308518234529607,3.8322150729726223,46.738967993716216,2016.0,0.12701375684801594,0.016735077,10.766246,3.982154402433693,-10.002724407276215,12.660497,1.4241209,50.796165,1.1359124,NOT_AVAILABLE,0,4773.9155,1.7845,5214.348,-1.1211,0.6939,0.537,0.2898,31,1.4315538,nan,19.60707072351515,nan,-1.1211,nan,7.87316291412902,1.0556788633029808,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.8986303245551497,0.12507374832603005,-0.089142474195,0.00014209076417626143,-1.9877727987501497,0.12507382903752634,False,0.0,nan,0.0017266476737795146
4421573482962786688,Gaia DR3 4421573482962786688,229.68966456119446,2.122245512112005,3.9525294317768065,46.7823454745401,2016.0,0.11450049894561432,0.017365642,10.908334,4.303002907296443,-10.023767703122646,12.731896,1.40588,63.206047,1.2925935,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,31,1.4356945,nan,19.699889329661037,nan,nan,nan,8.733586396640787,1.3557588308584472,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.8272313245551484,0.12507374832603005,-0.13189850184407992,0.29095477815417237,-1.9591298263992283,0.37522819884011915,True,0.0,nan,-0.012680556883659818
4421572692688805760,Gaia DR3 4421572692688805760,229.69662878702957,2.1054173851830167,3.939758714466613,46.766372930863135,2016.0,0.10983772473293194,0.016430698,10.806998,4.05958165170523,-10.015538658162807,12.73822,1.4059095,61.954956,1.2005414,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,31,1.4341336,nan,19.685603880885125,nan,nan,nan,9.104340083805255,1.3930981310499577,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.820907324555149,0.12507374832603005,-0.13172803691914625,0.29095477815417237,-1.9526353614742953,0.37522819884011915,True,0.0,nan,-0.011354889786762953
4421478516938564096,Gaia DR3 4421478516938564096,229.51877213583288,2.0174871755135184,3.676652327209831,46.8494041933329,2016.0,0.11663430873111275,0.013295739,10.750082,4.282074906411539,-9.86043121826638,12.743127,1.4115744,56.157383,1.0690931,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,31,1.4336896,nan,19.55239061411149,nan,nan,nan,8.573806548683606,0.990239934971512,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.8160003245551497,0.12507374832603005,-0.13159576756641855,0.29095477815417237,-1.9475960921215683,0.37522819884011915,True,0.0,nan,-0.005039618107641168
4421572108573186432,Gaia DR3 4421572108573186432,229.6754355390679,2.0692686003042895,3.879267570293234,46.76018878195759,2016.0,0.13805299528644596,0.01780094,10.677577,4.012473510657385,-9.894983838871475,12.778288,1.394393,52.720764,1.0972881,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,31,1.4364108,nan,19.645043139152335,nan,nan,nan,7.243595098571396,0.9498010730406699,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.7808393245551493,0.12507374832603005,-0.1306479944440917,0.29095477815417237,-1.911487318999241,0.37522819884011915,True,0.0,nan,-0.01500514146758015
4421571941069952512,Gaia DR3 4421571941069952512,229.6359518270394,2.0388560258921364,3.8085401167912076,46.77179855195632,2016.0,0.10274914302997801,0.017823149,10.599118,4.121626343194912,-9.764912138778936,12.77946,1.4001789,57.33788,1.1864406,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,31,1.434297,nan,19.60500155332013,nan,nan,nan,9.732441269201056,1.7405891907728512,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.7796673245551489,0.12507374832603005,-0.1306164029051886,0.29095477815417237,-1.9102837274603375,0.37522819884011915,True,0.0,nan,-0.009194577151780937
4421526448773625216,Gaia DR3 4421526448773625216,229.51700319986776,2.0987824579375647,3.767467923042076,46.9019219421048,2016.0,0.1643844573837979,0.015134147,10.542126,4.17483894425897,-9.680244478651737,12.812556,1.3979502,54.37061,1.0695063,NOT_AVAILABLE,0,4647.1504,1.9849,3966.3372,-0.6635,0.4898,0.3772,0.2011,31,1.4356074,nan,19.63008759393858,nan,-0.6635,nan,6.0833001849149415,0.564850141326228,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.7465713245551484,0.12507374832603005,-0.1266130312640958,0.000964174499715087,-1.8731843558192443,0.125077464608094,False,0.0,nan,-0.004424183739232647
4421572490825804416,Gaia DR3 4421572490825804416,229.6767936410445,2.08010960092444,3.8928324442638234,46.76593551397784,2016.0,0.0368224895385645,0.022708768,10.801369,4.166969143091368,-9.965236594531156,12.830631,1.3855114,63.18932,1.2755599,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,31,1.4392039,nan,19.655842297994038,nan,nan,nan,27.157316426220767,27.02756821439283,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.7284963245551488,0.12507374832603005,-0.12923707642293292,0.29095477815417237,-1.8577334009780817,0.37522819884011915,True,0.0,nan,-0.013850888359505254
4421571975429720192,Gaia DR3 4421571975429720192,229.64562514277975,2.0583414103033664,3.8395439553394333,46.77651663223711,2016.0,0.11727085879680409,0.01739457,10.564541,4.046684701287584,-9.758784459557418,12.755681,1.3979568,nan,1.1590586,NOT_AVAILABLE,0,5120.037,2.476,3449.5403,-0.0177,0.9391,0.7327,0.3882,31,1.435178,nan,19.62638780144048,nan,-0.0177,nan,8.527267645687715,1.2932878053315786,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.80344632455515,0.12507374832603005,-0.02180551452880001,0.0018154836795734874,-1.82525183908395,0.12508692378227992,False,0.0,nan,0.004450722143327212
4421568848693442944,Gaia DR3 4421568848693442944,229.68541844259883,2.0347948361724875,3.8492474700052224,46.73078120443931,2016.0,0.1006737772036619,0.019422414,10.891331,3.9580569793784433,-10.146667869674749,12.878913,1.3917475,49.865974,1.1085137,NOT_AVAILABLE,0,4672.3633,1.8795,4582.644,-0.7705,0.5058,0.3902,0.2079,31,1.4372256,nan,19.614607676100814,nan,-0.7705,nan,9.933073217040535,1.990413537544464,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.6802143245551484,0.12507374832603005,-0.11875461538160999,0.0005690875412255325,-1.7989689399367583,0.12507504299800454,False,0.0,nan,0.002804780202939094
4421573517322513408,Gaia DR3 4421573517322513408,229.66479833282074,2.123242600231249,3.930906552929558,46.80232839553059,2016.0,0.1436116008021554,0.015583605,10.916893,4.418001058339955,-9.982976311465487,12.899108,1.3728704,49.105804,0.9530911,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,31,1.4409826,nan,19.694054784325942,nan,nan,nan,6.963225772948778,0.7645977221942896,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.6600193245551491,0.12507374832603005,-0.1273912625923368,0.29095477815417237,-1.787410587147486,0.37522819884011915,True,0.0,nan,-0.014041619349657817
4421573586041966848,Gaia DR3 4421573586041966848,229.62707548968632,2.1167748564670577,3.888991786477377,46.827628367371844,2016.0,0.13504716728231303,0.014541516,10.7578945,4.304480125285282,-9.859196316116398,12.958426,1.3597946,nan,0.9161986,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,31,1.4441876,nan,19.677521637202922,nan,nan,nan,7.404820257425487,0.806684164780264,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.6007013245551498,0.12507374832603005,-0.12579233178632476,0.29095477815417237,-1.7264936563414746,0.37522819884011915,True,0.0,nan,-0.01600117966133453
4421572181588191488,Gaia DR3 4421572181588191488,229.65414666209742,2.0759248523364344,3.8673359058559424,46.78092868170569,2016.0,0.08859073601549702,0.020795126,10.5974455,3.8581266505048903,-9.870193119963169,12.886704,1.3662071,nan,1.1036732,NOT_AVAILABLE,0,5141.4917,2.4878,3876.178,-0.2914,0.8969,0.7044,0.3767,31,1.4436424,nan,19.645629747702085,nan,-0.2914,nan,11.287861970410447,2.804134171010206,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.6724233245551492,0.12507374832603005,-0.01862880783932406,0.0019524923203305955,-1.6910521323944732,0.1250889873113699,False,0.0,nan,-0.0036820518267137703
4421572967566561920,Gaia DR3 4421572967566561920,229.62743638615993,2.094283543205775,3.8637343938467783,46.81323126742253,2016.0,0.07655031397591522,0.05113239,10.731969,4.368029577860813,-9.802830163993344,12.8891325,1.3509922,42.646492,1.8806816,NOT_AVAILABLE,0,5445.2363,2.748,2063.9636,-0.7679,1.1933,0.9472,0.5146,31,1.4518554,nan,19.65598735315897,nan,-0.7679,nan,13.06330370264225,15.755200887501434,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.6699948245551486,0.12507374832603005,0.013939978759239987,0.003974539083273084,-1.6560548457959086,0.1251368829771925,False,0.0,nan,-0.012583260737206777
4421573620401715456,Gaia DR3 4421573620401715456,229.64715819394783,2.1277633124388555,3.9198978268879303,46.818893857577706,2016.0,0.1331546248038917,0.012961791,10.677615,4.295069686383217,-9.775675602188981,13.042014,1.3495016,62.453594,0.9006293,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,31,1.4459294,nan,19.693581693796244,nan,nan,nan,7.5100658461753484,0.7380527949381283,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.5171133245551491,0.12507374832603005,-0.12353919735473662,0.29095477815417237,-1.6406525219098858,0.37522819884011915,True,0.0,nan,-0.01171249108550636
4421620491380640512,Gaia DR3 4421620491380640512,229.5790708373407,2.138633276700123,3.8698523805804346,46.8786944237681,2016.0,0.12903400837769657,0.014392762,10.782976,4.276955057253372,-9.898496368403599,13.043412,1.3576212,52.123,1.0488081,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,31,1.4430223,nan,19.685410946273386,nan,nan,nan,7.7498948732406365,0.8753324435971778,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.5157153245551491,0.12507374832603005,-0.12350151393205211,0.29095477815417237,-1.6392168384872012,0.37522819884011915,True,0.0,nan,-0.0040285752462727075
4421573521618184192,Gaia DR3 4421573521618184192,229.66886531011656,2.1260065055646655,3.937774838959915,46.80089577153715,2016.0,0.12274129623116527,0.015890945,10.625321,4.011703024985829,-9.838887040891295,12.994671,1.3662958,67.49125,0.99019694,NOT_AVAILABLE,0,5197.6377,2.5554,3557.9058,-0.1575,0.9209,0.724,0.3861,31,1.441753,nan,19.697824703938203,nan,-0.1575,nan,8.14721720158997,1.072777178376622,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.5644563245551488,0.12507374832603005,-0.01116890310159994,0.002336682200803103,-1.5756252276567488,0.1250955738786575,False,0.0,nan,0.016152983741017223
4421573178020826880,Gaia DR3 4421573178020826880,229.60935155484265,2.098471129780197,3.8519162278313477,46.8299274429108,2016.0,0.13961564151198552,0.013303857,10.565872,4.380533162877726,-9.615018544964025,13.119657,1.3434286,nan,1.0765562,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,31,1.4486655,nan,19.65506939465051,nan,nan,nan,7.162521256002347,0.6887646226993925,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.439470324555149,0.12507374832603005,-0.121446311812891,0.29095477815417237,-1.56091663636804,0.37522819884011915,True,0.0,nan,-0.004765503312640095
4421573379883543424,Gaia DR3 4421573379883543424,229.63966177286292,2.1099792232028047,3.892793149947183,46.813570863995984,2016.0,0.12684916486964276,0.013979831,10.963583,4.022002975440547,-10.199198376972891,13.003199,1.3769445,nan,0.9238506,NOT_AVAILABLE,0,5191.5234,1.8338,11312.816,-0.1656,0.9126,0.7159,0.3803,31,1.4402889,nan,19.674426652875585,nan,-0.1656,nan,7.883378664949474,0.8794960163343953,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.5559283245551487,0.12507374832603005,-0.003483092295183907,0.002475755141464614,-1.5594114168503326,0.12509824892397012,False,0.0,nan,0.029192361446595937
4421620766258647168,Gaia DR3 4421620766258647168,229.64434268550187,2.15866278985692,3.9525005543428233,46.840461089543744,2016.0,0.1396819993522658,0.014507923,10.949984,4.295148944323581,-10.072429547397979,13.060187,1.3444214,50.392128,1.0501163,NOT_AVAILABLE,0,5067.6187,2.5664,3589.817,-0.1763,0.7593,0.5954,0.3164,31,1.4450573,nan,19.722532474405213,nan,-0.1763,nan,7.159118602520052,0.7516832221193236,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.4989403245551483,0.12507374832603005,-0.030765295319168003,0.0013726241457160948,-1.5297056198743162,0.125081280043692,False,0.0,nan,0.0034696771905565384
4421622278087025280,Gaia DR3 4421622278087025280,229.66455516405819,2.179361414007156,3.9945847058423576,46.837692859577466,2016.0,0.12224423901574918,0.0148092285,10.539159,4.035513691325692,-9.73593898512323,13.054516,1.3944302,53.84325,1.0961899,NOT_AVAILABLE,0,5127.5107,2.1549,7553.866,0.0199,0.9051,0.7064,0.3731,31,1.435466,nan,19.747967326099104,nan,0.0199,nan,8.180344595798632,1.0057651325664134,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.5046113245551496,0.12507374832603005,-0.017295624234982022,0.0019222122310001127,-1.5219069487901316,0.12508851833875126,False,0.0,nan,0.052692339936399345
4421478104621669760,Gaia DR3 4421478104621669760,229.6216585536193,2.036458344802232,3.7927100100719273,46.78140362291547,2016.0,0.13608108019938916,0.015457788,10.7483635,4.195754119921004,-9.8956028425575,13.161963,1.3225851,38.19105,1.0129068,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,31,1.4497464,nan,19.59878847901243,nan,nan,nan,7.348560127056434,0.8456528753086237,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.397164324555149,0.12507374832603005,-0.12030594351525536,0.29095477815417237,-1.5174702680704044,0.37522819884011915,True,0.0,nan,-0.017541949214612804
4421571833695284224,Gaia DR3 4421571833695284224,229.68114325675907,2.0520302495197043,3.8649074768795177,46.744927910790295,2016.0,0.1529764568266341,0.016955802,10.584162,3.901308801290331,-9.838915783591176,13.181683,1.3190813,nan,1.040701,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,31,1.4512421,nan,19.630019856135462,nan,nan,nan,6.5369535989010705,0.7335633833326434,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.3774443245551495,0.12507374832603005,-0.11977438622245118,0.29095477815417237,-1.4972187107776007,0.37522819884011915,True,0.0,nan,-0.017816705186173308
4421573379883545600,Gaia DR3 4421573379883545600,229.64519478530363,2.1045725785131566,3.891711603694353,46.80587302716124,2016.0,0.11497496512002285,0.013245798,10.489982,3.8559145887442896,-9.75559565106652,13.122972,1.3253212,nan,0.99936813,NOT_AVAILABLE,0,5217.604,1.9303,10435.854,-0.198,0.8279,0.653,0.3478,31,1.4499351,nan,19.670738756702676,nan,-0.198,nan,8.697545582693552,1.0154867977796398,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.4361553245551484,0.12507374832603005,-0.000958871032879902,0.002638402646510829,-1.4371141955880282,0.12510157348670006,False,0.0,nan,-0.0035877972250348373
4421572555249772032,Gaia DR3 4421572555249772032,229.66677175422035,2.0874640314265767,3.8920173522123958,46.77834846772154,2016.0,0.14246466106683758,0.018106798,11.060006,4.182484158024275,-10.238680108603118,13.263476,1.3122883,nan,1.1297952,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,31,1.4537973,nan,19.660178846085536,nan,nan,nan,7.01928458967693,0.9067760737501195,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.2956513245551484,0.12507374832603005,-0.11756963644302254,0.29095477815417237,-1.413220960998171,0.37522819884011915,True,0.0,nan,-0.011338688747261695
4421573379883548416,Gaia DR3 4421573379883548416,229.64949214653782,2.109595769819184,3.901362665785111,46.80568087758491,2016.0,0.1659873941469703,0.013852532,10.859288,4.4281459293390935,-9.915425398763198,13.118729,1.3311739,nan,1.0829841,NOT_AVAILABLE,0,5508.6265,2.2134,7833.3984,-0.2504,1.0533,0.8415,0.4522,31,1.4522586,nan,19.676745025239086,nan,-0.2504,nan,6.024553883378454,0.5063074306718672,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.440398324555149,0.12507374832603005,0.029043728574259985,0.0036338117418439897,-1.411354595980889,0.1251265243986992,False,0.0,nan,0.008323136213805357
4421571868055001088,Gaia DR3 4421571868055001088,229.66482676741745,2.0477783976229342,3.8451356232670095,46.754949620138426,2016.0,0.14195539371864757,0.017213164,10.635929,4.069994038568186,-9.826399675965847,13.157252,1.3301134,51.966827,1.0732832,NOT_AVAILABLE,0,5754.7754,2.6405,4100.165,0.058,1.1475,0.9155,0.4877,31,1.4483383,nan,19.62147346729616,nan,0.058,nan,7.044466390491493,0.8669417595891917,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.4018753245551494,0.12507374832603005,0.03799179036834007,0.0049746778553575455,-1.3638835341868094,0.12517264054132474,False,0.0,nan,0.014678576035121092
4421572864487331072,Gaia DR3 4421572864487331072,229.61758170361682,2.080788166699256,3.8393518179309805,46.81242273784345,2016.0,0.12544217899715454,0.016362702,10.695212,4.0013277398475555,-9.91851474051451,13.333983,1.2879372,nan,1.1505902,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,31,1.4584721,nan,19.640312343107965,nan,nan,nan,7.971800298707211,1.0578419714742562,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.2251443245551492,0.12507374832603005,-0.11566910347934378,0.29095477815417237,-1.340813428034493,0.37522819884011915,True,0.0,nan,-0.023586991661581964
4421478100328619648,Gaia DR3 4421478100328619648,229.62185552351625,2.035055860153392,3.791297618243198,46.780369093692066,2016.0,0.14424145644624914,0.015998265,10.593247,4.063254526274335,-9.78298838541759,13.368326,1.2852411,48.66593,1.006639,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,31,1.4576323,nan,19.5974933285534,nan,nan,nan,6.9328196250752985,0.7785175149245492,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.1908013245551494,0.12507374832603005,-0.1147433797416777,0.29095477815417237,-1.3055447042968271,0.37522819884011915,True,0.0,nan,-0.02100521387556724
4421572555249780736,Gaia DR3 4421572555249780736,229.67219450649074,2.083708535987985,3.8927129764369632,46.77177244477963,2016.0,0.12087228498256812,0.018569605,10.619775,3.9881770115403334,-9.842461705345253,13.262274,1.3039055,nan,1.0927738,NOT_AVAILABLE,0,5311.126,2.4442,5734.157,-0.1877,0.8638,0.6856,0.3663,31,1.455028,nan,19.658047865146443,nan,-0.1877,nan,8.273195134386823,1.3017344377738362,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.2968533245551495,0.12507374832603005,0.004268304816000065,0.0028749778796822723,-1.2925850197391493,0.12510678645913564,False,0.0,nan,-0.00033734467878288044
4421526276974926848,Gaia DR3 4421526276974926848,229.55420175520803,2.096256518002768,3.7987791184527024,46.87142073842903,2016.0,0.11741574162201539,0.016708147,10.550083,4.222328254076797,-9.668309324032842,13.292766,1.3065615,56.15051,1.0955548,NOT_AVAILABLE,0,5187.507,2.6688,3915.8938,-0.1729,0.764,0.6037,0.3217,31,1.4542592,nan,19.637847043688407,nan,-0.1729,nan,8.516745592930791,1.2369721683018835,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.2663613245551488,0.12507374832603005,-0.013465985932000027,0.0021348768898573622,-1.279827310487149,0.12509196704688094,False,0.0,nan,0.004428203879214678
4421572761408123008,Gaia DR3 4421572761408123008,229.6223012051011,2.0636889107796077,3.824240190000849,46.79801306416934,2016.0,0.16784635054483335,0.017867286,10.9185505,3.954915802359745,-10.177101223663353,13.23233,1.3088503,nan,1.2382076,NOT_AVAILABLE,0,5780.838,2.249,8004.103,-0.1031,1.1417,0.9149,0.4892,31,1.455329,nan,19.625156018433433,nan,-0.1031,nan,5.957829864956704,0.6414815272347435,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.3267973245551499,0.12507374832603005,0.05058311676000001,0.004106612751282018,-1.27621420779515,0.125141147464022,False,0.0,nan,0.007375145800339999
4421572181588198016,Gaia DR3 4421572181588198016,229.65388580568543,2.077472495497527,3.868856234436318,46.78210310893753,2016.0,0.1935801645452361,0.02102507,10.976947,4.083805645674575,-10.18900887387337,13.283555,1.2820625,nan,1.2678679,NOT_AVAILABLE,0,5593.8057,3.0106,2575.8262,-0.3095,1.0563,0.8489,0.4583,31,1.461832,nan,19.647047127384454,nan,-0.3095,nan,5.165818524585036,0.5677659631142528,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,-1.2755723245551494,0.12507374832603005,0.021185461502308038,0.004405581263886044,-1.2543868630528414,0.12515131508136784,False,0.0,nan,-0.016076971956000777
