source_id,solution_id,teff1,teff2,logg1,logg2,azero,mh,distancepc,log_pos,log_lik
4421572898847093632,8013174454512009251,4639.6816,3319.6455,4.2368298,4.4653406,0.30387408,0.48750558,271.52155,-29367.969,-29370.588
4421572898847093632,8013174454512009251,4887.2065,3522.8145,4.299018,4.4737506,0.3122556,0.4920089,282.45587,-29738.668,-29742.01
4421572898847093632,8013174454512009251,4596.9307,3481.8804,4.2897143,4.4702888,0.24720892,0.47968653,270.3499,-29964.77,-29968.02
4421572898847093632,8013174454512009251,4615.651,3507.0168,4.3813787,4.463324,0.2892178,0.48209295,258.46155,-29924.363,-29927.785
4421572898847093632,8013174454512009251,4616.743,3492.607,4.3980274,4.473165,0.27445033,0.4794989,254.82855,-30533.096,-30536.566
4421572898847093632,8013174454512009251,4616.5024,3469.7275,4.384316,4.474666,0.24820414,0.48189288,259.08163,-29874.271,-29877.744
4421572898847093632,8013174454512009251,4604.207,3606.2986,4.3146033,4.4630265,0.2726234,0.49971256,284.89777,-28141.07,-28145.473
4421572898847093632,8013174454512009251,4616.064,3479.3906,4.4017754,4.4842052,0.22415857,0.48160276,258.7925,-29823.234,-29826.746
4421572898847093632,8013174454512009251,4617.8384,3490.3413,4.3412423,4.466617,0.28214753,0.48746938,267.28232,-28798.242,-28801.633
4421572898847093632,8013174454512009251,4616.1504,3494.1565,4.4206877,4.476163,0.2705049,0.47955483,253.19147,-30791.113,-30794.576
4421572898847093632,8013174454512009251,4614.331,3516.9634,4.3787026,4.4686723,0.2765974,0.48346868,260.86893,-29544.84,-29548.258
4421572898847093632,8013174454512009251,4615.836,3532.2979,4.3802953,4.4624352,0.31200215,0.48313895,259.06955,-29705.59,-29708.992
4421572898847093632,8013174454512009251,4617.651,3365.3186,4.3133416,4.460053,0.22127005,0.4905653,271.9013,-28211.863,-28215.293
4421572898847093632,8013174454512009251,4616.414,3489.6726,4.3807397,4.47155,0.28018215,0.48045558,256.48172,-30438.545,-30441.977
4421572898847093632,8013174454512009251,4617.884,3503.1992,4.380937,4.465501,0.28742537,0.48161495,258.2322,-29939.818,-29943.268
4421572898847093632,8013174454512009251,4628.7393,3440.315,4.326662,4.4571815,0.30666673,0.48393276,263.3463,-29973.236,-29976.633
4421572898847093632,8013174454512009251,4626.301,3527.3914,4.3221445,4.4534464,0.3199434,0.4851976,266.74188,-29356.838,-29360.203
4421572898847093632,8013174454512009251,4618.145,3479.4192,4.379372,4.469236,0.27993178,0.481669,257.67554,-30066.818,-30070.27
4421572898847093632,8013174454512009251,4614.44,3516.5657,4.3907285,4.464628,0.27791423,0.48211154,258.7979,-29766.957,-29770.393
4421572898847093632,8013174454512009251,4615.22,3523.7449,4.368711,4.4618354,0.2939392,0.48237622,261.08542,-29723.08,-29726.475
4421572898847093632,8013174454512009251,4616.1553,3501.5784,4.377809,4.4677286,0.2880081,0.48072392,257.76468,-30248.174,-30251.594
4421572898847093632,8013174454512009251,4616.0767,3471.9663,4.3809814,4.4661584,0.2779132,0.4831862,258.24667,-29943.188,-29946.621
4421572898847093632,8013174454512009251,4620.6606,3486.741,4.3451796,4.4564185,0.30981573,0.48502785,263.24844,-29473.703,-29477.084
4421572898847093632,8013174454512009251,4612.6924,3534.7305,4.3362174,4.469309,0.27183014,0.4914256,272.7503,-28239.246,-28243.723
4421572898847093632,8013174454512009251,4211.7153,3498.6096,4.4574723,4.4756336,0.32632536,0.44443485,214.55879,-34509.844,-34518.105
4421572898847093632,8013174454512009251,5309.298,3801.768,4.4230256,4.4758005,0.3333773,0.49887463,303.17725,-34997.85,-35005.406
4421572898847093632,8013174454512009251,5296.8086,3830.1682,4.3845487,4.481862,0.29720524,0.4996651,303.08905,-35029.344,-35036.926
4421572898847093632,8013174454512009251,5312.4614,3820.7998,4.41246,4.4810047,0.30348536,0.4996438,304.82846,-35084.96,-35092.54
4421572898847093632,8013174454512009251,5287.204,3807.8423,4.358739,4.48003,0.30823624,0.49956128,302.80283,-34890.02,-34897.59
4421572898847093632,8013174454512009251,5291.194,3809.542,4.3771744,4.4758325,0.30774346,0.49933252,303.25198,-34948.676,-34956.25
4421572898847093632,8013174454512009251,5304.395,3784.9624,4.4188156,4.487248,0.32951832,0.4989853,300.48465,-34944.21,-34951.766
4421572898847093632,8013174454512009251,4610.386,3615.7446,4.379198,4.475642,0.2677181,0.4879017,267.63385,-28435.1,-28439.617
4421572898847093632,8013174454512009251,5284.7344,3809.1238,4.347533,4.4826727,0.31232744,0.49966657,305.13754,-34874.18,-34881.75
4421572898847093632,8013174454512009251,5274.4683,3795.9746,4.3352256,4.481871,0.31218195,0.49969295,303.33292,-34832.875,-34840.44
4421572898847093632,8013174454512009251,5287.904,3796.0579,4.3596215,4.4856806,0.32144344,0.49985945,304.09555,-34778.324,-34785.88
4421572898847093632,8013174454512009251,5311.499,3812.5945,4.419146,4.4757204,0.31945258,0.49923792,304.6314,-35027.89,-35035.457
4421572898847093632,8013174454512009251,5262.5347,3790.4707,4.325572,4.4899607,0.31172994,0.4994727,303.64148,-34917.434,-34925.0
4421572898847093632,8013174454512009251,5293.0034,3813.6685,4.3600764,4.4794335,0.30789402,0.499633,304.92572,-34961.54,-34969.11
4421572898847093632,8013174454512009251,5297.3843,3788.07,4.4067497,4.4583244,0.29000667,0.49914122,305.49707,-34925.203,-34932.8
4421572898847093632,8013174454512009251,5301.562,3807.819,4.4139533,4.472915,0.31953713,0.49881384,303.10202,-34988.168,-34995.74
4421572898847093632,8013174454512009251,5320.301,3799.8882,4.427808,4.469361,0.336206,0.49969238,308.07538,-35074.734,-35082.285
4421572898847093632,8013174454512009251,5302.517,3817.7366,4.408253,4.471554,0.30634537,0.49912468,304.7694,-35083.29,-35090.867
4421572898847093632,8013174454512009251,5290.732,3791.174,4.3906693,4.478135,0.3248562,0.49912918,302.81744,-34883.094,-34890.652
4421572898847093632,8013174454512009251,5292.129,3822.6523,4.3639083,4.483614,0.30525285,0.49948263,304.45853,-34986.418,-34993.996
4421572898847093632,8013174454512009251,5296.9976,3819.1746,4.3680534,4.490585,0.3085237,0.49994588,306.2463,-34895.766,-34903.336
4421572898847093632,8013174454512009251,5306.649,3798.3135,4.4154305,4.4720607,0.31671154,0.4993715,303.38403,-34893.26,-34900.83
4421572898847093632,8013174454512009251,5300.1333,3794.7368,4.411999,4.4682584,0.31135646,0.49910775,302.91705,-34892.773,-34900.344
4421572898847093632,8013174454512009251,5311.6943,3815.8674,4.419007,4.468281,0.31452665,0.49905664,304.86612,-35123.215,-35130.79
4421572898847093632,8013174454512009251,5329.8423,3791.657,4.4418197,4.4705615,0.3303897,0.4996081,304.7856,-35034.465,-35042.02
4421572898847093632,8013174454512009251,5286.226,3770.1018,4.3573956,4.4804125,0.3240402,0.4999752,305.62842,-34758.555,-34765.49
4421572898847093632,8013174454512009251,4610.4395,3551.7915,4.353661,4.4551597,0.3070377,0.48476583,263.98825,-29829.781,-29834.205
4421572898847093632,8013174454512009251,5300.0986,3794.6953,4.4083033,4.457637,0.29752558,0.4994681,303.73984,-34857.773,-34865.355
4421572898847093632,8013174454512009251,5289.1577,3796.5205,4.377803,4.479023,0.32518053,0.49943498,303.79303,-34814.76,-34822.32
4421572898847093632,8013174454512009251,5308.435,3789.081,4.4217424,4.4692855,0.33829626,0.49886617,304.53058,-35044.066,-35051.617
4421572898847093632,8013174454512009251,5288.92,3819.0676,4.365947,4.4833865,0.3100461,0.49929622,303.3927,-34982.363,-34989.938
4421572898847093632,8013174454512009251,5292.4634,3801.7222,4.3714466,4.4813547,0.30183434,0.4999675,304.452,-34735.543,-34743.117
4421572898847093632,8013174454512009251,4611.7886,3487.516,4.3705363,4.472095,0.25718534,0.48048258,260.22,-30255.295,-30258.682
4421572898847093632,8013174454512009251,5288.197,3792.6814,4.3712,4.487288,0.31040192,0.49959338,304.46555,-34791.02,-34798.59
4421572898847093632,8013174454512009251,4615.182,3494.051,4.3744845,4.4638143,0.28052536,0.4844395,261.5152,-29414.182,-29417.598
4421572898847093632,8013174454512009251,4619.1113,3534.0532,4.325004,4.4595423,0.29784903,0.48586646,267.00177,-29359.67,-29364.13
4421572898847093632,8013174454512009251,5280.802,3803.2732,4.3408613,4.488871,0.30772695,0.4997994,304.72104,-34785.66,-34793.234
4421572898847093632,8013174454512009251,5311.091,3815.6306,4.4175215,4.4751973,0.30998313,0.49897212,303.7962,-35174.9,-35182.473
4421572898847093632,8013174454512009251,5306.5415,3812.5444,4.41485,4.4682283,0.3123128,0.49912623,303.38754,-35020.094,-35027.668
4421572898847093632,8013174454512009251,5300.82,3809.632,4.399104,4.4752755,0.30844608,0.49963915,304.29208,-35049.715,-35057.273
4421572898847093632,8013174454512009251,5290.6216,3799.8066,4.3579884,4.4836426,0.3140629,0.49985084,305.1811,-34835.16,-34842.723
4421572898847093632,8013174454512009251,4614.838,3539.3926,4.379338,4.4562154,0.32056564,0.48500168,260.8078,-29418.227,-29422.725
4421572898847093632,8013174454512009251,5311.3706,3814.4683,4.416508,4.4717774,0.31967854,0.49922374,306.10748,-35125.324,-35132.89
4421572898847093632,8013174454512009251,5289.675,3809.1238,4.3681526,4.4815173,0.3111919,0.49944994,303.95618,-34907.824,-34915.395
4421572898847093632,8013174454512009251,5314.827,3813.2498,4.420832,4.4700346,0.3170801,0.4992824,305.7724,-35104.273,-35111.844
4421572898847093632,8013174454512009251,5316.5986,3798.9912,4.4205275,4.500003,0.2938298,0.49975157,303.08524,-34938.176,-34945.758
4421572898847093632,8013174454512009251,5292.0186,3785.0642,4.379621,4.477819,0.31343773,0.49982098,302.6722,-34783.426,-34790.99
4421572898847093632,8013174454512009251,5303.2827,3816.5,4.4092875,4.4772177,0.3090503,0.49931508,303.8257,-34994.527,-35002.1
4421572898847093632,8013174454512009251,5290.1685,3807.1128,4.3640575,4.4839597,0.31155884,0.4996199,304.2308,-34877.637,-34885.203
4421572898847093632,8013174454512009251,5291.7456,3816.2717,4.3556466,4.489898,0.30036166,0.49989843,305.0749,-34822.86,-34830.438
4421572898847093632,8013174454512009251,5287.5493,3800.2092,4.3656034,4.482049,0.31354496,0.49968225,304.9823,-34774.402,-34781.973
4421572898847093632,8013174454512009251,5294.076,3793.483,4.3863907,4.475266,0.3079241,0.49994668,303.97986,-34727.152,-34734.723
4421572898847093632,8013174454512009251,5289.55,3817.6045,4.3556404,4.4811926,0.30682924,0.49952024,304.1296,-34962.21,-34969.785
4421572898847093632,8013174454512009251,5290.6416,3800.2637,4.3632045,4.4781914,0.31285083,0.49972457,303.77917,-34855.574,-34863.137
4421572898847093632,8013174454512009251,5291.6816,3802.837,4.3755174,4.482234,0.305353,0.49973807,303.117,-34812.1,-34819.67
4421572898847093632,8013174454512009251,5313.0474,3811.6738,4.4173365,4.471151,0.3177176,0.499417,305.0605,-35050.098,-35057.664
4421572898847093632,8013174454512009251,5310.0327,3808.2268,4.412826,4.49921,0.2966431,0.4996858,304.1772,-34955.36,-34962.94
4421572898847093632,8013174454512009251,5293.707,3802.5947,4.377036,4.4783916,0.30960974,0.49972644,303.66864,-34855.46,-34863.027
4421572898847093632,8013174454512009251,5303.9346,3804.2441,4.413712,4.4906235,0.31691164,0.49911314,302.69678,-34964.17,-34971.734
4421572898847093632,8013174454512009251,4604.177,3562.5984,4.4201007,4.471956,0.3023556,0.47086647,250.05719,-32717.547,-32721.936
