source_id,transit_id,band,time,mag,flux,flux_error,flux_over_error,rejected_by_photometry,rejected_by_variability,other_flags,solution_id
4421572898847093632,54959034095646460,G,2390.751887718021,11.396994456821119,520174.3870536714,379.509594133316,1370.6488,false,false,1,375316653866487564
4421572898847093632,54963126369817441,G,2390.8258913201157,11.403569386537491,517033.86797193513,392.0434621251362,1318.8177,false,false,4097,375316653866487564
4421572898847093632,56493031912124965,G,2418.4909148935876,11.599429659857186,431692.8770903166,429.4244201794045,1005.28253,false,false,4097,375316653866487564
4421572898847093632,56497124197724220,G,2418.5649176289453,11.602784927613929,430360.8689910033,719.5821685376743,598.0705,false,false,4097,375316653866487564
4421572898847093632,57920796188406178,G,2444.3090328278495,11.498622074825356,473694.0360800042,1081.4472877849794,438.01862,false,false,4105,375316653866487564
4421572898847093632,64912224048395578,G,2570.7462702201806,11.51527837428132,466482.54424751934,374.58405789470487,1245.3347,false,false,4097,375316653866487564
4421572898847093632,64916316326392960,G,2570.820297434789,11.515669313834156,466314.6087506907,1432.0264161984207,325.6327,false,false,544835,375316653866487564
4421572898847093632,67711062638236688,G,2621.366524203423,11.438814810791818,500519.2930770874,458.1306941071265,1092.5251,false,false,135185,375316653866487564
4421572898847093632,67720803441074752,G,,,,,,true,true,8373247,375316653866487564
4421572898847093632,17371288223507519,BP,1710.9923874928327,12.320825451127606,161096.72288782193,208.35198436160974,773.19507,false,false,0,375316653866487564
4421572898847093632,17375380502795536,BP,1711.066388347203,12.328769911607191,159922.2611529839,224.0483606984053,713.78455,false,false,0,375316653866487564
4421572898847093632,23452838255961489,BP,1820.9731525101881,12.52744208813269,133180.3190812007,181.62707162131912,733.2625,false,false,0,375316653866487564
4421572898847093632,23462579100865927,BP,1821.1493229315647,12.538374514193347,131846.03707490023,176.41655811582723,747.3564,false,false,0,375316653866487564
4421572898847093632,24499572159681726,BP,1839.9043311200492,12.445225352974507,143656.98423547827,197.08438919601932,728.911,false,false,0,375316653866487564
4421572898847093632,26216889127310967,BP,1870.964050287308,12.324090011557471,160613.0693714944,218.03557894340864,736.63696,false,false,0,375316653866487564
4421572898847093632,26226629938934927,BP,1871.140223762647,12.322688337678505,160820.55303456032,196.13328532292292,819.95544,false,false,0,375316653866487564
4421572898847093632,34192811406803871,BP,2015.206494841235,12.291652632651912,165483.93268898036,194.73100892090363,849.8078,false,false,0,375316653866487564
4421572898847093632,34196903694874072,BP,2015.2804960402523,12.289994098165556,165736.9136096485,194.8958392491281,850.38715,false,false,0,375316653866487564
4421572898847093632,35464525305226173,BP,2038.2027887985766,12.433350080349992,145236.86107709823,184.9060557184316,785.46295,false,false,0,375316653866487564
4421572898847093632,35468617599476089,BP,2038.2767885127992,12.450270797160151,142990.95524492464,183.42846855159198,779.54614,false,false,0,375316653866487564
4421572898847093632,37150372567064734,BP,2068.687685922837,12.549252661381704,130531.64818791805,175.4842416778034,743.83685,false,false,0,375316653866487564
4421572898847093632,37154464877679510,BP,2068.7616871549303,12.550456285633548,130387.02373506,180.76310422654518,721.3144,false,false,0,375316653866487564
4421572898847093632,44163818810946412,BP,2195.5213892945562,12.392191578025152,150848.24265241338,188.52991584202178,800.12897,false,false,0,375316653866487564
4421572898847093632,44173559589793947,BP,2195.697559950677,12.407127950539468,148787.24630700817,185.28084185461603,803.0363,false,false,0,375316653866487564
4421572898847093632,45500455670277721,BP,2219.6959451981024,12.39741344314944,150124.47756350227,182.6378265732175,821.9791,false,false,0,375316653866487564
4421572898847093632,45504547957032049,BP,2219.7699594700903,12.400194092978747,149740.4897169741,186.39796118321829,803.3376,false,false,0,375316653866487564
4421572898847093632,46979071536284700,BP,2246.4384902947877,12.278821128935773,167451.2657735209,201.02349165402342,832.9935,false,false,0,375316653866487564
4421572898847093632,54959034095646460,BP,2390.7521912553425,12.225454902136232,175887.4795143397,222.38756658893584,790.9052,false,false,0,375316653866487564
4421572898847093632,54963126369817441,BP,2390.8261918313597,12.247631799137569,172331.30098835644,211.8852035765561,813.3239,false,false,0,375316653866487564
4421572898847093632,56493031912124965,BP,2418.4912199586693,12.509605468180094,135386.29363057466,185.86097812002262,728.42773,false,false,0,375316653866487564
4421572898847093632,56497124197724220,BP,,,,,,true,true,8389632,375316653866487564
4421572898847093632,57920796188406178,BP,2444.3093440448106,12.383979532034658,151993.52021506135,187.280880885327,811.58057,false,false,0,375316653866487564
4421572898847093632,64912224048395578,BP,2570.746574748812,12.40362695607698,149267.79034898028,186.58570626910554,799.99585,false,false,0,375316653866487564
4421572898847093632,64916316326392960,BP,2570.820587667201,12.403235679663764,149321.5930043429,180.7743576192893,826.0109,false,false,0,375316653866487564
4421572898847093632,67711062638236688,BP,,,,,,true,true,1024,375316653866487564
4421572898847093632,67720803441074752,BP,2621.5430121894615,12.302633238455737,163818.74364828767,188.47097828194137,869.1988,false,false,0,375316653866487564
4421572898847093632,17371288223507519,RP,1710.992476225275,10.520418058002052,490897.67734097526,339.4838505479638,1446.0118,false,false,0,375316653866487564
4421572898847093632,17375380502795536,RP,1711.0664764672579,10.522903397048438,489775.25752030645,348.51164794093086,1405.334,false,false,0,375316653866487564
4421572898847093632,23452838255961489,RP,1820.9732384658182,10.622452829114897,446865.74933720805,329.3523822302382,1356.8013,false,false,0,375316653866487564
4421572898847093632,23462579100865927,RP,1821.1494110388112,10.624858451254227,445876.74288424896,318.64156647919316,1399.305,false,false,0,375316653866487564
4421572898847093632,24499572159681726,RP,1839.9044163095223,10.60071153917891,455904.19123304955,332.5179244633925,1371.0665,false,false,0,375316653866487564
4421572898847093632,26216889127310967,RP,1870.964135291134,10.518332445406852,491841.5588702137,348.28263509783676,1412.1909,false,false,0,375316653866487564
4421572898847093632,26226629938934927,RP,1871.1403130068447,10.518941972916526,491565.5186826399,332.0378273407811,1480.4503,false,false,0,375316653866487564
4421572898847093632,34192811406803871,RP,2015.206582433014,10.48471915994509,507306.6280451317,342.2704585640042,1482.1805,false,false,0,375316653866487564
4421572898847093632,34196903694874072,RP,2015.2805827174618,10.48587417152429,506767.23968182714,340.9165130911979,1486.4849,false,false,0,375316653866487564
4421572898847093632,35464525305226173,RP,2038.20287495495,10.5977741703986,457139.2719627342,330.59355130284854,1382.7834,false,false,0,375316653866487564
4421572898847093632,35468617599476089,RP,2038.276877474076,10.597353462657475,457316.44142205437,330.73683183254445,1382.72,false,false,0,375316653866487564
4421572898847093632,37150372567064734,RP,2068.6877723544426,10.638260490174458,440406.78825340286,323.6382110045316,1360.7997,false,false,0,375316653866487564
4421572898847093632,37154464877679510,RP,2068.7617724263355,10.638577395061235,440278.2609957626,323.2980367009226,1361.834,false,false,0,375316653866487564
4421572898847093632,44163818810946412,RP,2195.521476247275,10.527560149168584,487679.0965752776,337.4550256485898,1445.1677,false,false,0,375316653866487564
4421572898847093632,44173559589793947,RP,2195.6976494103997,10.523978393382569,489290.56700264564,329.4071983533642,1485.367,false,false,0,375316653866487564
4421572898847093632,45500455670277721,RP,2219.6960338006575,10.54513486543927,479848.62456883903,329.461973342653,1456.4613,false,false,0,375316653866487564
4421572898847093632,45504547957032049,RP,2219.7700470075097,10.544129405447979,480293.20038648846,330.05823639795165,1455.1771,false,false,0,375316653866487564
4421572898847093632,46979071536284700,RP,2246.43857789142,10.474334695565206,512182.01247169584,344.2665687794983,1487.7483,false,false,0,375316653866487564
4421572898847093632,54959034095646460,RP,2390.752277832396,10.471342435248188,513595.5194758455,363.0614120094337,1414.6244,false,false,0,375316653866487564
4421572898847093632,54963126369817441,RP,2390.826277123347,10.476646284796816,511092.7101504113,350.4329602653536,1458.4607,false,false,0,375316653866487564
4421572898847093632,56493031912124965,RP,2418.4913070230505,10.612883397455093,450821.73023769486,331.2906050067601,1360.8044,false,false,0,375316653866487564
4421572898847093632,56497124197724220,RP,,,,,,true,true,16779264,375316653866487564
4421572898847093632,57920796188406178,RP,2444.3094334530388,10.547032767898719,479010.5661413174,324.7323197414298,1475.0936,false,false,0,375316653866487564
4421572898847093632,64912224048395578,RP,2570.7466615430553,10.553773998110039,476045.6502124228,333.1042472943512,1429.1191,false,false,0,375316653866487564
4421572898847093632,64916316326392960,RP,2570.8206769439166,10.55353633327089,476149.8667764874,321.03210082828247,1483.1846,false,false,0,375316653866487564
4421572898847093632,67711062638236688,RP,,,,,,true,true,2048,375316653866487564
4421572898847093632,67720803441074752,RP,2621.543101090556,10.504503919524716,498145.9831050497,331.7119416167477,1501.7427,false,false,0,375316653866487564
