source_id,solution_id,ra,dec,wavelength,flux,flux_error
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,690.0,8.97042E-16,2.3576508E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,692.0,1.0077064E-15,2.2927956E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,694.0,9.686546E-16,2.2358684E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,696.0,8.0500063E-16,2.1903504E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,698.0,6.2263454E-16,2.1448567E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,700.0,5.3573653E-16,2.0690001E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,702.0,5.983538E-16,1.9797185E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,704.0,7.6424003E-16,1.9130461E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,706.0,9.232529E-16,1.874454E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,708.0,9.659348E-16,1.8101024E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,710.0,8.475266E-16,1.7099638E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,712.0,6.275438E-16,1.6464483E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,714.0,4.337052E-16,1.6249692E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,716.0,3.9205222E-16,1.5577801E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,718.0,5.5377267E-16,1.426791E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,720.0,8.6049013E-16,1.3441072E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,722.0,1.1755058E-15,1.3624906E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,724.0,1.3384747E-15,1.3420272E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,726.0,1.2634105E-15,1.216138E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,728.0,9.755077E-16,1.1162765E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,730.0,5.924143E-16,1.1588804E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,732.0,2.8051635E-16,1.2079566E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,734.0,1.7015717E-16,1.1233733E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,736.0,2.9735076E-16,9.871636E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,738.0,5.9408286E-16,9.8902584E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,740.0,9.262094E-16,1.0793366E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,742.0,1.1578756E-15,1.0576242E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,744.0,1.2066648E-15,9.017466E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,746.0,1.0821867E-15,8.1322905E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,748.0,8.7022894E-16,9.106346E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,750.0,6.94215E-16,9.970084E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,752.0,6.485945E-16,9.3158953E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,754.0,7.6886684E-16,8.050764E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,756.0,1.008242E-15,8.034416E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,758.0,1.2739524E-15,9.02846E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,760.0,1.4616897E-15,9.325362E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,762.0,1.4976246E-15,8.661827E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,764.0,1.3770859E-15,8.295152E-17
